invoeden_EURMWh,afnemen_EURMWh,imbalance_demand,imbalance_supply
94.45,94.45,0,-72824
73.02,73.02,0,-25080
73.02,73.02,0,-54180
95.8,95.8,0,-68988
134.59,134.59,0,-74044
189.41,189.41,0,-68291
107.48,107.48,0,-49105
237.6,237.6,0,-54644
93.02,93.02,0,-57838
275.24,275.24,0,-138348
297.62,297.62,0,-130349
183.62,183.62,0,-84542
183.62,183.62,0,-57980
288.79,288.79,0,-84752
280.86,280.86,0,-122210
284.36,284.36,0,-138482
289.39,289.39,0,-146236
304.4,304.4,0,-172714
266.74,266.74,0,-196113
266.74,266.74,0,-122506
266.74,266.74,0,-113317
246.5,246.5,0,-30372
49.23,49.23,0,-78800
191.02,191.02,0,-121932
293.06,293.06,0,-108145
43.69,43.69,0,-116950
26.4,26.4,0,-132569
190.02,190.02,0,-107843
41.99,41.99,0,-15168
264.53,264.53,0,-123247
26.86,26.86,0,-22228
19.78,19.78,18210,0
25.56,25.56,0,-1607
259.74,259.74,0,-55847
26.42,26.42,0,-2166
26.28,33.56,5357,0
23.09,23.09,37820,0
36.79,36.79,0,-18530
48.56,48.56,0,-4583
28.69,28.69,5012,0
33.56,33.56,0,-9802
263.58,263.58,0,-53380
28.58,28.58,0,-2846
25.56,25.56,6206,0
21.07,21.07,20464,0
25.56,25.56,0,-4795
25.56,25.56,0,-2526
25.56,25.56,0,-551
20.99,20.99,27381,0
20.99,20.99,16332,0
26.28,26.28,29910,0
26.28,26.28,17434,0
33.56,33.56,0,-15242
26.93,26.93,30974,0
35.13,35.13,0,-20245
93.12,93.12,0,-62433
93.12,93.12,0,-81822
21.83,39.79,0,-1910
305.4,305.4,0,-97227
283.12,283.12,0,-97207
65.08,65.08,0,-84313
26.18,26.18,4193,0
109.44,109.44,0,-49573
127.2,127.2,0,-48961
109.12,109.12,0,-76390
21.83,43.17,0,-44681
62.12,62.12,0,-41011
43.17,43.17,0,-41581
43.17,43.17,0,-48083
288.17,288.17,0,-98462
43.79,43.79,0,-56993
29.23,29.23,0,-55651
34.83,34.83,0,-42862
291.07,291.07,0,-128644
39.79,39.79,0,-61733
28.99,28.99,0,-62507
32.99,32.99,0,-56205
29.23,29.23,0,-19738
28.99,28.99,0,-20563
24.99,24.99,22186,0
25.99,25.99,42441,0
34.23,34.23,0,-3559
38.09,38.09,9653,0
25.99,25.99,18935,0
23.64,23.64,38304,0
190.12,190.12,0,-93665
25.65,25.65,0,-26434
26.4,26.4,0,-24390
25.99,25.99,0,-19443
23.5,23.5,28131,0
21.53,21.53,30973,0
25.58,25.58,24368,0
-51.82,-51.82,22777,0
-136.25,-136.25,91363,0
13.53,13.53,93808,0
20.99,20.99,68670,0
13.53,13.53,36886,0
6.08,6.08,59542,0
23.72,23.72,32643,0
25.99,25.99,39069,0
24.99,24.99,18367,0
24.99,24.99,0,-52240
24.99,24.99,0,-22025
32.99,32.99,0,-26465
29.16,29.16,0,-31316
26.93,26.93,0,-6158
25.99,27.34,0,-10000
29.92,29.92,0,-20164
36.12,36.12,0,-39453
26.93,26.93,43139,0
26.93,26.93,35570,0
25.99,25.99,34913,0
25.99,25.99,32265,0
25.99,25.99,19026,0
25.99,25.99,24773,0
25.99,25.99,43228,0
25.78,25.78,40456,0
25.28,25.28,6594,0
32.99,32.99,0,-20058
26.72,26.72,0,-9365
24.99,24.99,0,-6238
262.63,262.63,0,-70473
274.78,274.78,0,-22797
24.15,24.15,24719,0
25.12,25.12,34118,0
32.39,32.39,0,-7760
117.02,117.02,0,-67254
43.1,43.1,0,-26924
23.94,23.94,0,-10479
18.0,47.1,0,-57633
37.08,37.08,0,-46394
39.1,39.1,0,-28211
26.9,26.9,0,-3240
39.1,39.1,0,-19178
35.54,35.54,0,-16024
24.35,24.35,2220,0
24.36,24.36,0,-259
10.0,10.0,12153,0
24.37,24.37,0,-132
24.38,24.38,1540,0
39.1,39.1,0,-2939
190.02,190.02,0,-140101
182.17,182.17,0,-87179
22.31,30.96,0,-4341
85.19,85.19,0,-49677
47.1,47.1,0,-39452
32.38,32.38,0,-33603
68.65,68.65,0,-58340
43.1,43.1,0,-51826
-1.87,-1.87,94482,0
17.13,17.13,83019,0
24.43,24.43,46002,0
22.02,22.02,22617,0
-32.64,-32.64,127470,0
1.58,1.58,97532,0
17.48,17.48,86994,0
28.11,28.11,100832,0
27.87,27.87,59159,0
27.87,27.87,81628,0
16.16,16.16,107298,0
22.82,22.82,103506,0
24.43,24.43,0,-12007
24.45,24.45,4529,0
24.48,24.48,34740,0
24.48,24.48,43209,0
36.35,36.35,0,-23508
24.4,24.4,0,-3128
26.7,26.7,28244,0
26.9,26.9,29674,0
38.91,38.91,0,-29370
23.45,23.45,6860,0
21.99,21.99,16697,0
23.64,23.64,6115,0
21.13,21.13,29778,0
19.24,19.24,23422,0
15.9,15.9,29444,0
21.49,21.49,29666,0
20.83,43.02,0,-16260
36.95,36.95,0,-10066
26.9,26.9,0,-6721
26.9,26.9,0,-5226
38.91,38.91,0,-23764
30.49,30.49,0,-6125
24.4,24.4,14613,0
22.73,22.73,29691,0
18.03,18.03,148282,0
4.03,4.03,123262,0
18.03,18.03,91060,0
14.86,14.86,96264,0
-53.84,-53.84,92718,0
8.83,8.83,71198,0
17.13,17.13,40741,0
13.13,13.13,48129,0
21.87,21.87,31638,0
23.46,23.46,38567,0
25.11,25.11,12179,0
24.32,24.32,8651,0
20.2,29.84,11861,0
19.98,19.98,20006,0
34.91,34.91,6961,0
22.46,22.46,0,-1203
22.46,22.46,0,-4756
22.46,22.46,0,-28021
32.06,32.06,0,-40949
31.41,31.41,0,-76731
41.01,41.01,0,-17801
27.27,27.27,0,-15446
27.55,27.55,0,-26974
25.51,25.51,0,-37940
29.89,29.89,0,-9450
34.91,34.91,5525,0
19.62,19.62,26264,0
19.62,19.62,27358,0
24.48,24.48,27905,0
26.91,26.91,3553,0
30.91,30.91,5533,0
21.99,21.99,32124,0
19.5,77.51,0,-48749
19.5,38.91,0,-18518
22.64,22.64,6955,0
19.28,19.28,35116,0
25.73,190.12,0,-93991
34.09,34.09,0,-46155
28.65,28.65,0,-34532
24.4,24.4,0,-9103
34.19,34.19,0,-29313
35.29,35.29,0,-34376
30.09,30.09,0,-39301
24.4,24.4,0,-22029
26.49,26.49,0,-14153
25.03,25.03,0,-17762
30.09,30.09,0,-27298
26.12,26.12,0,-7710
23.86,23.86,11797,0
29.36,29.36,18248,0
26.85,26.85,32457,0
21.03,21.03,34465,0
21.03,21.03,17506,0
22.24,22.24,24649,0
22.01,22.01,32793,0
21.79,21.79,27144,0
25.03,25.03,0,-23470
24.4,24.4,7068,0
25.03,25.03,0,-18256
27.39,27.39,0,-32427
30.32,30.32,0,-31105
32.11,32.11,0,-28733
66.29,66.29,0,-43676
34.32,34.32,0,-40683
19.62,19.62,47958,0
27.73,27.73,349,0
25.25,25.25,6522,0
30.01,30.01,0,-21649
60.2,60.2,0,-66589
35.76,35.76,0,-41326
32.27,32.27,0,-31348
92.12,92.12,0,-38569
190.12,190.12,0,-107587
94.85,94.85,0,-33745
25.25,25.25,3485,0
26.25,26.25,15744,0
24.37,26.07,3496,0
17.25,17.25,40223,0
9.21,9.21,81411,0
21.25,21.25,87899,0
25.94,25.94,0,-3166
22.76,22.76,8557,0
17.25,17.25,17707,0
17.25,17.25,3250,0
26.04,26.04,0,-49293
26.05,26.05,0,-4728
26.09,26.09,37326,0
24.4,24.4,0,-39797
30.57,30.57,5607,0
30.1,30.1,0,-42981
25.56,25.56,0,-16076
19.71,19.71,0,-4507
17.25,17.25,48075,0
23.87,23.87,3373,0
23.9,23.9,12278,0
21.93,21.93,20708,0
20.37,20.37,29041,0
22.44,22.44,3998,0
24.31,24.31,0,-13404
25.04,25.04,0,-511
23.51,23.51,280,0
25.57,25.57,0,-25435
28.67,28.67,0,-37533
26.4,26.4,0,-34803
17.25,17.25,20352,0
23.01,23.01,0,-2929
26.05,26.05,0,-14367
30.32,30.32,0,-66366
27.4,27.4,0,-57382
25.25,25.25,0,-24154
30.32,30.32,0,-19715
58.64,58.64,0,-47803
23.91,23.91,16780,0
30.86,30.86,0,-44956
101.12,101.12,0,-64405
219.37,219.37,0,-72250
22.21,22.21,87385,0
51.18,51.18,30986,0
51.21,51.21,949,0
30.61,30.61,0,-13023
29.73,29.73,0,-18498
24.96,24.96,8833,0
19.39,19.39,0,-5251
27.78,27.78,0,-7917
26.72,80.12,0,-71364
30.32,30.32,0,-76001
163.12,163.12,0,-60674
26.83,26.83,0,-22978
154.12,154.12,0,-67387
55.26,55.26,0,-16416
29.66,29.66,0,-10207
21.54,21.54,0,-13701
113.02,113.02,0,-69551
17.77,17.77,9491,0
17.25,17.25,20324,0
21.15,21.15,24531,0
21.03,32.31,0,-21137
32.72,32.72,0,-14807
18.62,18.62,49917,0
17.25,17.25,17082,0
25.41,27.78,0,-27770
24.72,24.72,0,-11476
25.03,25.03,14699,0
18.52,18.52,19473,0
13.25,29.45,0,-41375
24.72,24.72,0,-19895
25.06,25.06,0,-9694
25.07,25.07,7023,0
23.74,23.74,5264,0
23.74,23.74,408,0
23.74,23.74,5055,0
25.17,25.17,21301,0
22.43,22.43,41219,0
21.25,21.25,41480,0
17.25,17.25,37458,0
13.25,13.25,39729,0
19.03,19.03,34122,0
19.03,19.03,25671,0
20.68,20.68,27941,0
27.16,27.16,31267,0
16.68,16.68,45822,0
20.68,20.68,44331,0
23.72,23.72,81569,0
23.63,23.63,77235,0
24.35,24.35,1550,0
25.06,25.06,2765,0
24.16,24.16,0,-1761
24.16,24.16,4138,0
25.08,25.08,2282,0
25.05,25.05,208,0
25.05,25.05,0,-6095
26.35,26.35,5500,0
24.35,25.02,0,-37680
25.33,25.33,0,-40576
25.05,25.05,0,-16637
23.44,23.44,2964,0
23.35,23.35,0,-24679
25.02,25.02,0,-39455
25.04,25.04,0,-47343
25.06,25.06,0,-36709
24.99,24.99,0,-76716
23.61,23.61,0,-65923
37.79,37.79,0,-39133
24.16,24.16,0,-37833
24.98,24.98,33232,0
24.98,24.98,10981,0
25.0,25.0,4187,0
25.01,25.01,0,-2136
24.16,24.16,540,0
23.62,23.62,2199,0
25.0,25.0,0,-9171
28.16,28.16,0,-31940
24.94,24.94,0,-23781
28.16,28.16,0,-26633
28.16,28.16,0,-30170
32.16,32.16,0,-54510
25.3,25.3,0,-6335
26.2,26.2,0,-30923
32.82,32.82,0,-59095
38.82,38.82,0,-80542
10.44,25.45,38268,0
23.1,23.1,16216,0
34.19,34.19,0,-22272
142.02,142.02,0,-74420
21.0,32.16,29466,0
24.16,24.16,150,0
79.31,79.31,0,-43752
139.76,139.76,0,-73555
22.08,22.08,9301,0
70.02,70.02,0,-39261
116.02,116.02,0,-68527
161.02,161.02,0,-75662
46.02,46.02,0,-43233
32.99,32.99,0,-59483
72.31,72.31,0,-75175
106.23,106.23,0,-81470
108.34,108.34,0,-81472
50.02,50.02,0,-70072
35.33,35.33,0,-38402
28.16,28.16,0,-29427
24.16,24.16,0,-1061
32.16,32.16,0,-23960
28.16,28.16,0,-21576
23.5,26.95,0,-2118
22.5,47.16,0,-28860
22.38,22.38,0,-24931
19.0,19.0,24377,0
22.75,22.75,4948,0
173.12,173.12,0,-158734
173.12,173.12,0,-110564
16.7,16.7,0,-59804
90.19,90.19,0,-132152
172.12,172.12,0,-84896
115.6,115.6,0,-70598
54.88,54.88,0,-76027
124.12,124.12,0,-114957
21.15,21.15,12235,0
150.12,150.12,0,-94677
177.39,177.39,0,-63890
20.52,20.52,0,-11401
32.68,32.68,0,-29174
23.34,32.68,0,-11819
22.59,22.59,21246,0
22.59,22.59,52914,0
22.86,22.86,48242,0
22.16,22.16,27390,0
20.52,20.52,8653,0
16.52,16.52,11412,0
31.3,31.3,0,-101864
23.8,23.8,0,-55223
22.16,22.16,0,-43873
20.52,20.52,0,-25616
28.5,28.5,0,-9902
20.34,31.08,0,-4149
20.34,20.34,26428,0
16.34,16.34,37881,0
20.34,20.34,4048,0
16.34,16.34,26062,0
20.34,20.34,44296,0
21.96,21.96,43081,0
23.58,23.58,0,-11778
21.96,21.96,0,-4369
21.96,21.96,19903,0
23.58,23.58,232,0
24.5,24.5,0,-3936
26.08,26.08,0,-20248
26.08,26.08,0,-8122
23.58,23.58,15080,0
38.58,38.58,0,-41643
24.5,24.5,0,-6891
24.5,24.5,0,-6716
28.5,28.5,0,-29474
49.72,49.72,0,-27306
20.34,20.34,2454,0
22.69,22.69,0,-5825
23.58,23.58,0,-66
110.08,110.08,0,-53273
34.12,34.12,0,-10322
55.22,55.22,0,-31435
31.78,31.78,0,-33918
20.83,20.83,39250,0
23.33,23.33,36127,0
28.5,28.5,0,-17498
28.5,28.5,0,-20137
22.84,72.88,0,-33788
176.12,176.12,0,-93216
95.68,95.68,0,-93433
97.5,97.5,0,-97771
152.55,152.55,0,-154032
366.05,366.05,0,-149135
152.55,152.55,0,-139267
103.21,103.21,0,-105410
8.12,8.12,81197,0
24.5,24.5,91,0
32.5,32.5,0,-30531
28.5,28.5,0,-4866
-150.78,-150.78,248810,0
-429.95,-429.95,161268,0
13.09,13.09,147601,0
15.64,15.64,141789,0
28.5,28.5,0,-70034
23.45,23.45,25659,0
24.81,24.81,12299,0
24.5,24.5,0,-15025
65.51,65.51,0,-97225
89.94,89.94,0,-54552
46.7,46.7,0,-60534
92.03,92.03,0,-81786
34.31,34.31,0,-23870
67.57,67.57,0,-57285
33.71,33.71,0,-44492
28.5,28.5,0,-39016
28.5,28.5,0,-25007
30.0,30.0,0,-42905
28.93,28.93,0,-40696
29.38,29.38,0,-36730
32.36,32.36,0,-61356
47.5,47.5,0,-86883
149.67,149.67,0,-79807
47.5,47.5,0,-17145
150.12,150.12,0,-110028
81.12,81.12,0,-58601
16.78,16.78,0,-47974
16.59,16.59,0,-41772
252.84,252.84,0,-180894
297.94,297.94,0,-89047
17.51,24.34,0,-24774
28.34,28.34,0,-50981
206.02,206.02,0,-121302
54.02,54.02,0,-50942
24.34,24.34,0,-28512
26.09,26.09,0,-6614
33.04,33.04,0,-30158
28.34,28.34,0,-18457
24.34,24.34,0,-15158
23.65,23.65,0,-29138
37.6,37.6,0,-42150
28.54,28.54,0,-12219
28.34,28.34,0,-18278
28.47,28.47,0,-20798
28.62,28.62,0,-44755
24.34,24.34,0,-25769
24.34,24.34,0,-25354
27.51,27.51,0,-24214
28.34,28.34,0,-21844
25.56,25.56,0,-24973
34.75,34.75,0,-44015
48.48,48.48,0,-45189
22.68,24.63,12439,0
190.02,190.02,0,-64471
281.6,281.6,0,-49209
20.83,20.83,12419,0
24.72,24.72,46667,0
27.67,27.67,0,-6889
32.72,32.72,0,-21980
51.55,51.55,0,-54841
51.85,51.85,0,-47488
62.02,62.02,0,-31351
22.96,22.96,17723,0
27.05,27.05,8534,0
190.02,190.02,0,-93388
37.73,37.73,0,-35860
30.02,30.02,0,-47721
39.9,39.9,0,-53893
206.02,206.02,0,-128605
67.02,67.02,0,-52607
24.6,24.6,0,-58905
26.67,26.67,0,-59086
26.06,26.06,0,-71888
26.33,26.33,0,-76433
24.43,24.43,0,-49039
24.43,24.43,0,-23614
207.02,207.02,0,-12192
23.93,23.93,86963,0
23.64,23.64,122855,0
16.87,16.87,140176,0
13.76,13.76,51583,0
20.87,20.87,69745,0
18.54,18.54,78523,0
16.87,16.87,60609,0
21.26,21.26,75745,0
24.72,24.72,60767,0
24.72,24.72,92710,0
23.83,23.83,103440,0
23.93,23.93,39054,0
23.83,23.83,27752,0
24.72,24.72,9968,0
25.37,25.37,5589,0
15.21,15.21,74932,0
24.03,24.03,36325,0
23.88,23.88,36481,0
23.86,23.86,0,-2692
3.22,3.22,66109,0
22.03,22.03,41523,0
21.79,21.79,2125,0
23.83,23.83,0,-20483
13.39,13.39,22852,0
22.17,22.17,0,-4438
23.65,24.72,0,-22116
28.72,28.72,0,-35012
21.48,21.48,5630,0
20.87,20.87,0,-20501
24.72,24.72,0,-39059
26.59,26.59,0,-60522
24.45,24.45,4739,0
33.61,33.61,0,-30988
47.72,47.72,0,-47341
54.66,54.66,0,-62515
32.72,32.72,0,-25171
32.72,32.72,0,-39271
29.0,29.0,0,-31535
34.07,34.07,0,-48830
29.5,29.5,0,-13395
206.02,206.02,0,-69517
36.6,36.6,0,-37766
28.72,28.72,0,-11282
33.36,33.36,0,-102438
24.72,24.72,0,-76293
23.86,23.86,0,-50236
23.89,23.89,0,-42473
17.39,17.39,0,-73203
16.93,16.93,0,-62427
17.02,17.02,0,-48393
17.02,17.02,0,-29951
207.12,207.12,0,-96981
32.12,32.12,0,-34314
23.81,23.81,0,-7582
24.54,24.54,0,-4869
24.95,32.72,0,-37624
24.72,24.72,0,-11900
24.43,24.43,0,-17398
24.43,24.43,0,-10083
24.96,24.96,0,-27726
24.72,24.72,0,-17923
24.96,24.96,0,-8770
24.21,24.21,10392,0
24.96,24.96,0,-6915
24.21,24.21,5773,0
24.21,24.21,3809,0
24.42,24.42,22529,0
20.72,20.72,6304,0
20.72,20.72,18046,0
24.35,24.35,13783,0
25.08,25.08,0,-16950
15.86,15.86,48454,0
20.21,20.21,22176,0
26.07,26.07,4818,0
26.07,26.07,0,-17411
24.78,24.78,14948,0
24.78,24.78,0,-18115
25.08,25.08,0,-18371
25.54,25.54,0,-22760
24.51,24.51,18618,0
22.23,22.23,42329,0
24.36,24.36,56210,0
24.3,24.3,48255,0
24.46,24.46,18464,0
24.46,24.46,14300,0
24.39,24.39,27513,0
24.39,24.39,61127,0
24.48,24.48,28964,0
24.51,24.51,42105,0
24.53,24.53,46891,0
24.53,24.53,39495,0
24.5,24.5,26747,0
24.52,24.52,37648,0
24.54,24.54,53490,0
24.54,24.54,34445,0
24.5,24.5,24195,0
24.51,24.51,13456,0
24.54,24.54,17123,0
26.79,26.79,0,-15306
27.23,27.23,0,-15088
26.23,26.23,0,-12923
31.35,31.35,0,-20106
29.48,29.48,0,-27954
48.45,48.45,0,-43507
48.45,48.45,0,-11105
22.23,25.61,0,-1375
27.11,27.11,0,-21816
25.44,25.44,13233,0
24.09,24.09,16614,0
24.09,24.09,6819,0
24.09,24.09,10296,0
23.88,23.88,4022,0
24.3,24.3,0,-3288
24.3,24.3,7653,0
24.3,24.3,175,0
24.3,24.3,41726,0
24.3,24.3,7227,0
24.21,24.21,0,-13168
26.23,26.23,0,-30981
25.57,25.57,0,-29976
25.07,25.07,0,-23648
25.07,25.07,0,-34114
25.07,25.07,0,-66421
24.76,24.76,0,-76768
206.12,206.12,0,-109694
206.12,206.12,0,-108662
63.12,63.12,0,-50887
26.12,26.12,0,-5183
102.42,102.42,0,-61680
139.12,139.12,0,-55187
35.35,35.35,0,-49958
23.28,26.23,15941,0
26.23,26.23,0,-7473
28.22,28.22,0,-12953
25.23,25.23,0,-20285
34.98,34.98,0,-28077
43.12,43.12,0,-51036
36.85,36.85,0,-48623
31.12,31.12,0,-17331
254.96,254.96,0,-85180
24.36,50.12,0,-32902
22.37,22.37,0,-2615
19.53,19.53,14697,0
22.07,22.07,0,-1238
22.07,22.07,11675,0
22.07,22.07,19586,0
14.79,14.79,43838,0
22.07,43.58,0,-23033
26.22,26.22,8591,0
22.07,22.07,34992,0
8.87,8.87,40968,0
82.97,82.97,0,-52395
32.6,32.6,0,-28067
26.22,26.22,0,-25532
26.05,26.05,0,-13884
49.07,49.07,0,-63230
30.81,30.81,0,-49497
26.11,26.11,0,-42519
26.12,26.12,0,-32992
26.07,26.07,0,-60701
27.33,27.33,0,-61461
34.07,34.07,0,-62863
37.55,37.55,0,-61318
23.84,27.93,567,0
22.07,22.07,21145,0
22.77,22.77,17545,0
22.77,22.77,30152,0
-40.31,-40.31,83425,0
15.04,15.04,33310,0
27.12,27.12,2140,0
27.12,27.12,5920,0
21.43,21.43,32113,0
24.82,24.82,14440,0
26.35,31.23,0,-9163
28.43,28.43,0,-1837
14.03,14.03,0,-1684
15.45,15.45,18838,0
13.54,13.54,11247,0
23.31,23.31,11848,0
23.31,23.31,0,-4929
26.31,26.31,0,-12293
26.39,26.39,0,-1944
26.4,26.4,3867,0
206.02,206.02,0,-94528
44.02,44.02,0,-31914
26.11,26.11,0,-8157
31.2,31.2,0,-29554
26.15,26.15,0,-11726
26.15,26.15,0,-19464
26.19,26.19,0,-18117
35.15,35.15,0,-36345
22.03,22.03,7251,0
23.9,23.9,0,-25833
24.15,24.15,12180,0
23.31,23.31,27449,0
26.25,26.25,59357,0
26.25,26.25,59645,0
26.25,26.25,41613,0
26.25,26.25,59624,0
26.2,26.2,0,-3562
23.31,23.31,31238,0
22.03,22.03,33578,0
26.24,26.24,31160,0
26.24,26.24,9333,0
26.24,26.24,22520,0
26.19,26.19,25645,0
26.19,26.19,26624,0
26.24,26.24,44368,0
24.82,24.82,58501,0
26.15,26.15,47213,0
26.24,26.24,0,-7063
23.74,23.74,4853,0
31.31,31.31,0,-21200
26.33,26.33,0,-26321
31.31,31.31,0,-43354
24.14,24.14,25387,0
23.31,23.31,16199,0
25.03,25.03,21184,0
26.37,26.37,11715,0
26.4,26.4,123202,0
23.31,23.31,103072,0
26.4,26.4,50682,0
26.52,26.52,12196,0
26.91,26.91,46032,0
18.25,18.25,23804,0
35.63,35.63,0,-15213
43.13,43.13,0,-26972
267.93,267.93,0,-61849
35.02,35.02,0,-42784
35.31,35.31,0,-40921
50.31,50.31,0,-72852
26.3,26.3,490,0
25.03,25.03,0,-24832
26.91,26.91,0,-20200
18.17,18.17,0,-18583
100.31,100.31,0,-73797
10.0,10.0,0,-57263
17.8,17.8,0,-52540
17.84,17.84,0,-61462
26.45,26.45,0,-45914
25.4,25.4,0,-10297
23.04,23.04,9150,0
20.63,20.63,9968,0
17.77,28.83,0,-4563
26.33,26.33,9905,0
17.77,17.77,37119,0
17.69,17.69,50188,0
41.33,41.33,0,-34944
31.04,31.04,0,-18079
25.47,25.47,2729,0
25.47,25.47,14491,0
25.63,25.63,1087,0
25.65,25.65,8,0
25.66,25.66,2690,0
25.96,25.96,13130,0
26.29,26.29,0,-15748
25.71,25.71,1843,0
25.69,25.69,3681,0
23.04,23.04,16034,0
23.43,23.43,3972,0
21.52,21.52,24236,0
23.04,23.04,5859,0
10.46,10.46,0,-9518
-25.98,-25.98,0,-2443
24.34,24.34,17073,0
27.07,27.07,5973,0
26.87,26.87,0,-14412
-150.78,33.35,0,-24407
36.12,36.12,0,-19233
27.84,27.84,0,-12965
26.87,26.87,6021,0
30.87,30.87,0,-4768
26.87,26.87,20436,0
27.26,27.26,42458,0
27.24,27.24,39517,0
23.71,23.71,19070,0
18.87,18.87,35976,0
16.21,16.21,33384,0
22.87,22.87,52062,0
23.08,26.87,0,-28026
26.87,26.87,0,-3399
22.87,22.87,38187,0
22.87,22.87,49982,0
25.5,25.5,0,-38220
25.96,25.96,0,-16135
23.0,23.0,9696,0
25.78,25.78,2913,0
25.79,25.79,0,-3638
22.87,22.87,9756,0
19.38,19.38,21500,0
13.1,13.1,45534,0
26.14,26.14,7942,0
26.14,26.14,22320,0
25.78,25.78,17020,0
25.78,25.78,6606,0
26.15,26.15,0,-921
26.89,26.89,0,-5896
26.14,26.14,0,-5766
26.21,26.21,0,-8743
26.25,26.25,6017,0
26.25,26.25,0,-15612
36.07,36.07,0,-36043
49.87,49.87,0,-65289
30.87,30.87,0,-20505
36.49,36.49,0,-38056
66.84,66.84,0,-47759
118.12,118.12,0,-67159
25.33,25.33,69633,0
26.22,26.22,46507,0
26.87,26.87,7003,0
38.21,38.21,0,-43678
30.87,30.87,0,-37028
39.12,39.12,0,-42401
49.87,49.87,0,-57509
39.12,39.12,0,-45154
25.17,27.04,22373,0
29.6,29.6,0,-5696
50.04,50.04,0,-43634
86.12,86.12,0,-74472
25.89,25.89,4142,0
18.39,27.15,0,-10175
31.04,31.04,0,-24018
27.04,27.04,0,-26518
53.65,53.65,0,-49521
35.04,35.04,0,-36800
31.76,31.76,0,-33066
34.32,34.32,0,-44650
31.29,31.29,0,-79899
57.14,57.14,0,-121546
50.04,50.04,0,-100433
37.16,37.16,0,-67794
258.47,258.47,0,-134126
256.91,256.91,0,-84548
26.56,26.56,0,-26487
18.39,18.39,0,-27092
32.54,32.54,0,-26253
26.72,26.72,0,-19552
25.33,25.33,0,-7963
22.89,22.89,18374,0
17.61,59.19,0,-61010
36.21,36.21,0,-42500
27.69,27.69,0,-19326
22.89,22.89,17958,0
24.03,26.72,0,-6496
25.76,25.76,24084,0
25.76,25.76,25235,0
23.94,23.94,21921,0
25.45,25.45,31687,0
25.84,25.84,32955,0
23.2,23.2,37398,0
22.89,22.89,31862,0
24.7,24.7,10565,0
26.2,26.2,0,-1456
28.07,28.07,0,-20046
34.72,34.72,0,-48664
39.63,39.63,0,-77609
30.72,30.72,0,-79000
31.57,31.57,0,-98783
32.0,32.0,0,-106523
30.79,30.79,0,-31333
26.13,26.13,0,-8651
66.58,66.58,0,-44763
140.02,140.02,0,-64916
25.08,26.79,0,-2875
26.36,26.36,0,-16671
26.79,26.79,0,-15164
75.02,75.02,0,-60433
102.02,102.02,0,-46702
286.24,286.24,0,-26499
32.27,32.27,0,-9938
43.14,43.14,0,-47118
46.03,46.03,0,-43262
49.79,49.79,0,-58986
43.71,43.71,0,-47932
30.79,30.79,0,-28543
34.79,34.79,0,-47318
30.79,30.79,0,-14977
24.13,24.13,25388,0
24.26,24.26,46607,0
35.16,35.16,0,-36175
26.22,26.22,0,-1005
26.23,26.23,32368,0
26.14,26.14,43815,0
37.26,37.26,0,-85435
26.05,26.05,0,-57406
26.12,26.12,0,-32810
26.12,26.12,0,-24846
206.02,206.02,0,-85761
55.02,55.02,0,-31195
27.69,27.69,0,-35571
27.69,27.69,0,-35974
26.01,26.01,0,-21871
26.79,26.79,0,-18953
26.79,26.79,0,-11157
26.01,26.01,369,0
25.79,25.79,60443,0
25.45,25.45,60981,0
25.43,25.43,53790,0
25.68,25.68,44881,0
22.96,22.96,42266,0
24.01,24.01,13287,0
31.0,31.0,0,-17240
151.02,151.02,0,-72888
-7.68,-7.68,58081,0
26.13,26.13,0,-8301
35.55,35.55,0,-32173
49.79,49.79,0,-53947
24.18,26.96,12686,0
25.74,25.74,1874,0
28.06,28.06,0,-24424
49.96,49.96,0,-48657
34.96,34.96,0,-16603
38.6,38.6,0,-28533
95.02,95.02,0,-66747
206.02,206.02,0,-79041
49.96,49.96,0,-30207
29.65,29.65,0,-91874
206.02,206.02,0,-100015
25.7,25.7,0,-95899
23.56,38.87,0,-46637
36.65,36.65,0,-56141
26.48,26.48,0,-60200
24.78,24.78,0,-43430
31.97,31.97,0,-18015
62.88,62.88,0,-64545
275.15,275.15,0,-53857
17.88,32.31,968,0
60.0,60.0,0,-40294
110.02,110.02,0,-33340
34.96,34.96,0,-31899
29.02,29.02,0,-48480
350.12,350.12,0,-33072
350.12,350.12,0,-28027
17.78,17.78,2521,0
26.09,26.09,19628,0
216.12,216.12,0,-82874
216.12,216.12,0,-59232
23.88,23.88,0,-3887
25.57,25.57,19739,0
35.12,35.12,0,-47375
30.79,30.79,0,-36456
30.79,30.79,0,-25349
26.79,26.79,9093,0
33.69,33.69,0,-38595
28.09,28.09,0,-8026
25.57,25.57,17563,0
26.79,26.79,15913,0
55.12,55.12,0,-63308
28.52,28.52,0,-17252
25.94,25.94,0,-6510
25.66,25.66,15959,0
25.91,25.91,0,-8658
21.32,21.32,65860,0
-75.21,-75.21,102094,0
-34.2,-34.2,95087,0
14.38,14.38,59753,0
21.55,21.55,57118,0
20.91,20.91,50838,0
14.38,14.38,51041,0
23.2,23.2,28088,0
25.45,25.45,41771,0
22.38,22.38,61104,0
22.38,22.38,46176,0
22.38,22.38,13790,0
22.38,22.38,25591,0
22.84,22.84,15280,0
25.45,25.45,0,-487
24.57,24.57,6678,0
